,code,name,market,sector,nikkei225,stock
1935,6063,日本エマージェンシーアシスタンス(株),東証JQS,サービス業,,0
1936,6064,(株)アクトコール,マザーズ,サービス業,,0
1937,6065,ライクキッズ(株),東証1部,サービス業,,0
1938,6067,インパクトホールディングス(株),マザーズ,サービス業,,0
1939,6069,トレンダーズ(株),マザーズ,サービス業,,0
1940,6070,キャリアリンク(株),東証1部,サービス業,,0
1941,6071,(株)ＩＢＪ,東証1部,サービス業,,0
1942,6072,地盤ネットホールディングス(株),マザーズ,サービス業,,0
1943,6073,(株)アサンテ,東証1部,サービス業,,0
1944,6074,(株)ジェイエスエス,東証JQS,サービス業,,0
1946,6077,(株)Ｎ・フィールド,東証1部,サービス業,,0
1947,6078,(株)バリューＨＲ,東証1部,サービス業,,0
1948,6080,Ｍ＆Ａキャピタルパートナーズ(株),東証1部,サービス業,,0
1949,6081,アライドアーキテクツ(株),マザーズ,サービス業,,0
1950,6082,(株)ライドオンエクスプレスホールディングス,東証1部,サービス業,,0
1951,6083,ＥＲＩホールディングス(株),東証1部,サービス業,,0
1952,6085,アーキテクツ・スタジオ・ジャパン(株),マザーズ,サービス業,,0
1953,6086,シンメンテホールディングス(株),マザーズ,サービス業,,0
1954,6087,(株)アビスト,東証1部,サービス業,,1
1955,6088,(株)シグマクシス,東証1部,サービス業,,0
1956,6089,(株)ウィルグループ,東証1部,サービス業,,0
1957,6090,ヒューマン・メタボローム・テクノロジーズ(株),マザーズ,サービス業,,0
1958,6091,(株)ウエスコホールディングス,東証2部,サービス業,,0
1959,6092,(株)エンバイオ・ホールディングス,マザーズ,サービス業,,0
1960,6093,(株)エスクロー・エージェント・ジャパン,東証1部,サービス業,,0
1961,6094,(株)フリークアウト・ホールディングス,マザーズ,サービス業,,0
1962,6095,メドピア(株),マザーズ,サービス業,,0
1963,6096,(株)レアジョブ,マザーズ,サービス業,,0
1964,6098,(株)リクルートホールディングス,東証1部,サービス業,1.0,0
1965,6099,(株)エラン,東証1部,サービス業,,0
1966,6101,(株)ツガミ,東証1部,機械,,0
1967,6103,オークマ(株),東証1部,機械,1.0,0
1968,6104,東芝機械(株),東証1部,機械,,0
1970,6112,(株)小島鐵工所,東証2部,機械,,0
1971,6113,(株)アマダホールディングス,東証1部,機械,1.0,1
1972,6118,アイダエンジニアリング(株),東証1部,機械,,0
1973,6121,(株)滝澤鉄工所,東証1部,機械,,0
1974,6125,(株)岡本工作機械製作所,東証2部,機械,,0
1975,6131,浜井産業(株),東証2部,機械,,0
1976,6134,(株)ＦＵＪＩ,東証1部,機械,,0
1977,6135,(株)牧野フライス製作所,東証1部,機械,,0
1978,6136,ＯＳＧ,東証1部,機械,,0
1979,6137,小池酸素工業(株),東証2部,機械,,0
1980,6138,ダイジェット工業(株),東証1部,機械,,0
1981,6140,旭ダイヤモンド工業(株),東証1部,機械,,0
1982,6141,ＤＭＧ森精機(株),東証1部,機械,,0
1984,6143,(株)ソディック,東証1部,機械,,0
1985,6144,西部電機(株),東証2部,機械,,0
1986,6145,ＮＩＴＴＯＫＵ(株),東証JQS,機械,,0
1987,6146,(株)ディスコ,東証1部,機械,,0
1988,6147,(株)ヤマザキ,東証JQS,機械,,0
1989,6149,(株)小田原エンジニアリング,東証JQS,機械,,0
1990,6150,タケダ機械(株),東証JQS,機械,,0
1991,6151,日東工器(株),東証1部,機械,,0
1992,6155,高松機械工業(株),東証2部,機械,,0
1993,6156,(株)エーワン精密,東証JQS,機械,,0
1994,6157,日進工具(株),東証1部,機械,,0
1995,6158,(株)和井田製作所,東証JQS,機械,,0
1996,6159,ミクロン精密(株),東証JQS,機械,,0
1997,6161,(株)エスティック,東証2部,機械,,0
1998,6164,(株)太陽工機,東証JQS,機械,,0
1999,6165,パンチ工業(株),東証1部,機械,,0
2000,6166,(株)中村超硬,マザーズ,機械,,0
2001,6167,冨士ダイス(株),東証1部,機械,,0
2002,6171,(株)土木管理総合試験所,東証1部,サービス業,,0
2003,6172,(株)メタップス,マザーズ,サービス業,,0
2004,6173,(株)アクアライン,マザーズ,サービス業,,0
2005,6175,(株)ネットマーケティング,東証1部,サービス業,,0
2006,6176,(株)ブランジスタ,マザーズ,サービス業,,0
2007,6177,ＡｐｐＢａｎｋ(株),マザーズ,サービス業,,0
2008,6178,日本郵政(株),東証1部,サービス業,1.0,0
2009,6180,ＧＭＯメディア(株),マザーズ,サービス業,,0
2010,6181,(株)パートナーエージェント,マザーズ,サービス業,,0
2011,6182,(株)ロゼッタ,マザーズ,サービス業,,0
2012,6183,(株)ベルシステム２４ホールディングス,東証1部,サービス業,,0
2013,6184,(株)鎌倉新書,東証1部,サービス業,,0
2014,6185,ＳＭＮ(株),東証1部,サービス業,,0
2015,6186,(株)一蔵,東証1部,サービス業,,0
2016,6187,(株)ＬＩＴＡＬＩＣＯ,東証1部,サービス業,,0
2017,6188,富士ソフトサービスビューロ(株),東証2部,サービス業,,0
2018,6189,(株)グローバルキッズＣＯＭＰＡＮＹ,東証1部,サービス業,,0
2019,6190,(株)フェニックスバイオ,マザーズ,サービス業,,0
2020,6191,(株)エアトリ,東証1部,サービス業,,0
2021,6192,ハイアス・アンド・カンパニー(株),マザーズ,サービス業,,0
2022,6193,バーチャレクス・ホールディングス(株),マザーズ,サービス業,,0
2023,6194,(株)アトラエ,東証1部,サービス業,,0
2024,6195,(株)ホープ,マザーズ,サービス業,,0
2025,6196,(株)ストライク,東証1部,サービス業,,0
2026,6197,(株)ソラスト,東証1部,サービス業,,0
2027,6198,(株)キャリア,マザーズ,サービス業,,0
2028,6199,(株)セラク,東証1部,サービス業,,0
2029,6200,(株)インソース,東証1部,サービス業,,0
2030,6201,(株)豊田自動織機,東証1部,輸送用機器,,0
2031,6203,豊和工業(株),東証1部,機械,,0
2032,6205,ＯＫＫ(株),東証1部,機械,,0
2033,6208,(株)石川製作所,東証1部,機械,,0
2034,6210,東洋機械金属(株),東証1部,機械,,0
2035,6217,津田駒工業(株),東証1部,機械,,0
2036,6218,エンシュウ(株),東証1部,機械,,0
2037,6222,(株)島精機製作所,東証1部,機械,,0
2039,6232,(株)自律制御システム研究所,マザーズ,機械,,0
2040,6233,極東産機(株),東証JQS,機械,,0
2041,6235,(株)オプトラン,東証1部,機械,,0
2042,6236,ＮＣホールディングス(株),東証1部,機械,,0
2043,6237,(株)イワキ,東証1部,機械,,0
2044,6238,フリュー(株),東証1部,機械,,0
2045,6239,(株)ナガオカ,東証JQS,機械,,0
2046,6240,ヤマシンフィルタ(株),東証1部,機械,,0
2047,6245,(株)ヒラノテクシード,東証2部,機械,,0
2048,6246,(株)テクノスマート,東証2部,機械,,0
2049,6247,(株)日阪製作所,東証1部,機械,,0
2050,6248,(株)横田製作所,東証JQS,機械,,0
2051,6249,(株)ゲームカード・ジョイコホールディングス,東証JQS,機械,,0
2052,6250,(株)やまびこ,東証1部,機械,,0
2053,6254,野村マイクロ・サイエンス(株),東証JQS,機械,,0
2054,6255,(株)エヌ・ピー・シー,マザーズ,機械,,0
2055,6256,(株)ニューフレアテクノロジー,東証JQS,機械,,0
2056,6257,(株)藤商事,東証JQS,機械,,0
2057,6258,平田機工(株),東証1部,機械,,0
2058,6262,ペガサスミシン製造(株),東証1部,機械,,0
2059,6264,(株)マルマエ,東証1部,機械,,0
2060,6265,(株)妙徳,東証JQS,機械,,0
2061,6266,タツモ(株),東証1部,機械,,0
2062,6267,ゼネラルパッカー(株),東証JQS,機械,,0
2063,6268,ナブテスコ(株),東証1部,機械,,0
2064,6269,三井海洋開発(株),東証1部,機械,,0
2065,6271,(株)ニッセイ,東証2部,機械,,0
2066,6272,レオン自動機(株),東証1部,機械,,0
2067,6273,ＳＭＣ(株),東証1部,機械,,0
2068,6274,ヤマハモーターロボティクスホールディングス(株),東証1部,機械,,0
2069,6276,ナビタス(株),東証JQS,機械,,0
2070,6277,ホソカワミクロン(株),東証1部,機械,,0
2071,6278,ユニオンツール(株),東証1部,機械,,0
2072,6279,(株)瑞光,東証2部,機械,,0
2073,6281,(株)前田製作所,東証JQS,機械,,0
2074,6282,オイレス工業(株),東証1部,機械,,0
2075,6284,日精エー・エス・ビー機械(株),東証1部,機械,,0
2076,6286,靜甲(株),東証JQS,機械,,0
2077,6287,サトーホールディングス(株),東証1部,機械,,0
2078,6289,(株)技研製作所,東証1部,機械,,0
2079,6291,日本エアーテック(株),東証1部,機械,,0
2080,6292,(株)カワタ,東証1部,機械,,0
2081,6293,日精樹脂工業(株),東証1部,機械,,0
2082,6294,オカダアイヨン(株),東証1部,機械,,0
2084,6297,鉱研工業(株),東証JQS,機械,,0
2085,6298,ワイエイシイホールディングス(株),東証1部,機械,,0
2086,6299,(株)神鋼環境ソリューション,東証2部,機械,,0
2087,6301,コマツ,東証1部,機械,1.0,1
2088,6302,住友重機械工業(株),東証1部,機械,1.0,0
2089,6303,(株)ササクラ,東証2部,機械,,0
2090,6305,日立建機(株),東証1部,機械,1.0,0
2091,6306,日工(株),東証1部,機械,,0
2092,6307,サンセイ(株),東証2部,機械,,0
2093,6309,巴工業(株),東証1部,機械,,0
2094,6310,井関農機(株),東証1部,機械,,0
2095,6312,フロイント産業(株),東証JQS,機械,,0
2096,6315,ＴＯＷＡ(株),東証1部,機械,,0
2097,6316,(株)丸山製作所,東証1部,機械,,0
2098,6317,(株)北川鉄工所,東証1部,機械,,0
2099,6319,(株)シンニッタン,東証1部,鉄鋼,,0
2100,6322,(株)タクミナ,東証2部,機械,,0
2101,6323,ローツェ(株),東証1部,機械,,0
2102,6324,(株)ハーモニック・ドライブ・システムズ,東証JQS,機械,,0
2103,6325,(株)タカキタ,東証1部,機械,,0
2104,6326,(株)クボタ,東証1部,機械,1.0,0
2105,6327,北川精機(株),東証JQS,機械,,0
2106,6328,荏原実業(株),東証1部,機械,,0
2107,6330,東洋エンジニアリング(株),東証1部,建設業,,0
2108,6331,三菱化工機(株),東証1部,機械,,0
2109,6332,月島機械(株),東証1部,機械,,0
2110,6333,(株)帝国電機製作所,東証1部,機械,,0
2111,6334,明治機械(株),東証2部,機械,,0
2112,6335,(株)東京機械製作所,東証1部,機械,,0
2113,6336,(株)石井表記,東証2部,機械,,0
2114,6337,(株)テセック,東証JQS,機械,,0
2115,6338,(株)タカトリ,東証2部,機械,,0
2116,6339,新東工業(株),東証1部,機械,,0
2117,6340,澁谷工業(株),東証1部,機械,,0
2118,6342,(株)太平製作所,東証2部,機械,,0
2119,6343,フリージア・マクロス(株),東証2部,機械,,0
2120,6345,(株)アイチコーポレーション,東証1部,機械,,0
2121,6346,キクカワエンタープライズ(株),東証2部,機械,,0
2122,6347,(株)プラコー,東証JQS,機械,,0
2123,6349,(株)小森コーポレーション,東証1部,機械,,0
2124,6351,(株)鶴見製作所,東証1部,機械,,0
2125,6355,住友精密工業(株),東証1部,機械,,0
2126,6356,日本ギア工業(株),東証1部,機械,,0
2127,6357,三精テクノロジーズ(株),東証2部,機械,,0
2128,6358,酒井重工業(株),東証1部,機械,,0
2129,6360,(株)東京自働機械製作所,東証2部,機械,,0
2130,6361,荏原,東証1部,機械,1.0,0
2131,6362,(株)石井鐵工所,東証1部,機械,,0
2132,6363,(株)酉島製作所,東証1部,機械,,0
2133,6364,北越工業(株),東証1部,機械,,0
2134,6365,(株)電業社機械製作所,東証2部,機械,,0
2135,6366,千代田化工建設(株),東証2部,建設業,,0
2136,6367,ダイキン工業(株),東証1部,機械,1.0,0
2137,6368,オルガノ(株),東証1部,機械,,0
2138,6369,トーヨーカネツ(株),東証1部,機械,,0
2139,6370,栗田工業(株),東証1部,機械,,0
2140,6371,(株)椿本チエイン,東証1部,機械,,0
2141,6373,大同工業(株),東証1部,機械,,0
2142,6376,日機装(株),東証1部,精密機器,,0
2143,6378,木村化工機(株),東証1部,機械,,0
2144,6379,レイズネクスト(株),東証1部,建設業,,0
2145,6380,オリエンタルチエン工業(株),東証2部,機械,,0
2146,6381,アネスト岩田(株),東証1部,機械,,0
2147,6382,トリニティ工業(株),東証2部,機械,,0
2148,6383,(株)ダイフク,東証1部,機械,,0
2149,6384,(株)昭和真空,東証JQS,機械,,0
2150,6387,サムコ(株),東証1部,機械,,0
2151,6390,(株)加藤製作所,東証1部,機械,,0
2152,6391,(株)加地テック,東証2部,機械,,0
2153,6392,(株)ヤマダコーポレーション,東証2部,機械,,0
2154,6393,油研工業(株),東証1部,機械,,0
2155,6395,(株)タダノ,東証1部,機械,,0
2156,6396,(株)宇野澤組鐵工所,東証2部,機械,,0
2157,6400,不二精機(株),東証JQS,機械,,0
2158,6402,兼松エンジニアリング(株),東証2部,機械,,0
2159,6403,水道機工(株),東証JQS,機械,,0
2160,6405,鈴茂器工(株),東証JQS,機械,,0
2161,6406,フジテック(株),東証1部,機械,,0
2162,6407,ＣＫＤ(株),東証1部,機械,,0
2163,6408,小倉クラッチ(株),東証JQS,機械,,0
2164,6409,(株)キトー,東証1部,機械,,0
2165,6411,中野冷機(株),東証JQS,機械,,0
2166,6412,(株)平和,東証1部,機械,,0
2167,6413,理想科学工業(株),東証1部,機械,,0
2168,6414,川重冷熱工業(株),東証JQS,機械,,0
2169,6416,桂川電機(株),東証JQS,機械,,0
2170,6417,(株)ＳＡＮＫＹＯ,東証1部,機械,,0
2171,6418,日本金銭機械(株),東証1部,機械,,0
2172,6419,(株)マースグループホールディングス,東証1部,機械,,0
2173,6420,フクシマガリレイ(株),東証1部,機械,,0
2174,6424,(株)高見沢サイバネティックス,東証JQS,機械,,0
2175,6425,(株)ユニバーサルエンターテインメント,東証JQS,機械,,0
2176,6428,(株)オーイズミ,東証1部,機械,,0
2177,6430,ダイコク電機(株),東証1部,機械,,0
2178,6432,(株)竹内製作所,東証1部,機械,,0
2179,6433,ヒーハイスト精工(株),東証JQS,機械,,0
2180,6436,アマノ(株),東証1部,機械,,0
2182,6440,ＪＵＫＩ(株),東証1部,機械,,0
2183,6444,サンデンホールディングス(株),東証1部,機械,,0
2184,6445,蛇の目ミシン工業(株),東証1部,機械,,0
2185,6448,ブラザー工業(株),東証1部,電気機器,,0
2186,6454,マックス(株),東証1部,機械,,0
2187,6455,(株)モリタホールディングス,東証1部,輸送用機器,,0
2188,6457,グローリー(株),東証1部,機械,,0
2189,6458,新晃工業(株),東証1部,機械,,0
2190,6459,大和冷機工業(株),東証1部,機械,,0
2191,6460,セガサミーホールディングス(株),東証1部,機械,,0
2192,6461,日本ピストンリング(株),東証1部,機械,,0
2193,6462,(株)リケン,東証1部,機械,,0
2194,6463,ＴＰＲ(株),東証1部,機械,,0
2195,6464,(株)ツバキ・ナカシマ,東証1部,機械,,0
2196,6465,ホシザキ(株),東証1部,機械,,0
2197,6466,東亜バルブエンジニアリング(株),東証2部,機械,,0
2198,6467,(株)ニチダイ,東証JQS,機械,,0
2199,6469,(株)放電精密加工研究所,東証JQS,機械,,0
2200,6470,大豊工業(株),東証1部,機械,,0
2201,6471,日本精工(株),東証1部,機械,1.0,1
2202,6472,ＮＴＮ(株),東証1部,機械,1.0,0
2203,6473,(株)ジェイテクト,東証1部,機械,1.0,1
2204,6474,(株)不二越,東証1部,機械,,0
2205,6479,ミネベアミツミ(株),東証1部,電気機器,1.0,0
2206,6480,日本トムソン(株),東証1部,機械,,0
2207,6481,ＴＨＫ(株),東証1部,機械,,0
2208,6482,(株)ユーシン精機,東証1部,機械,,0
2209,6484,(株)ＫＶＫ,東証JQS,機械,,0
2210,6485,前澤給装工業(株),東証1部,機械,,0
2211,6486,イーグル工業(株),東証1部,機械,,0
2212,6488,(株)ヨシタケ,東証JQS,機械,,0
2213,6489,前澤工業(株),東証1部,機械,,0
2214,6490,日本ピラー工業(株),東証1部,機械,,0
2215,6492,岡野バルブ製造(株),東証2部,機械,,0
2216,6493,日鍛バルブ(株),東証2部,輸送用機器,,0
2217,6494,(株)ＮＦＫホールディングス,東証JQS,機械,,0
2218,6495,(株)宮入バルブ製作所,東証2部,機械,,0
2219,6496,(株)中北製作所,東証2部,機械,,0
2220,6497,(株)ハマイ,東証JQS,機械,,0
2221,6498,(株)キッツ,東証1部,機械,,0
2222,6501,(株)日立製作所,東証1部,電気機器,1.0,0
2223,6502,(株)東芝,東証2部,電気機器,,0
2224,6503,三菱電機(株),東証1部,電気機器,1.0,0
2225,6504,富士電機(株),東証1部,電気機器,1.0,0
2226,6505,東洋電機製造(株),東証1部,電気機器,,0
2227,6506,(株)安川電機,東証1部,電気機器,1.0,0
2228,6507,シンフォニアテクノロジー(株),東証1部,電気機器,,0
2229,6508,(株)明電舎,東証1部,電気機器,,0
2230,6513,(株)オリジン,東証1部,電気機器,,0
2231,6516,山洋電気(株),東証1部,電気機器,,0
2232,6517,デンヨー(株),東証1部,電気機器,,0
2233,6518,三相電機(株),東証JQS,電気機器,,0
2234,6531,リファインバース(株),マザーズ,サービス業,,0
2235,6532,(株)ベイカレント・コンサルティング,東証1部,サービス業,,0
2236,6533,(株)Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,東証1部,サービス業,,0
2237,6535,(株)アイモバイル,東証1部,サービス業,,0
2238,6537,ＷＡＳＨハウス(株),マザーズ,サービス業,,0
2239,6538,(株)キャリアインデックス,東証1部,サービス業,,0
2240,6539,(株)ＭＳ−Ｊａｐａｎ,東証1部,サービス業,,0
2241,6540,(株)船場,東証1部,サービス業,,0
2242,6541,グレイステクノロジー(株),東証1部,サービス業,,0
2243,6542,(株)ＦＣホールディングス,東証JQS,サービス業,,0
2244,6543,(株)日宣,東証JQS,サービス業,,0
2245,6544,ジャパンエレベーターサービスホールディングス(株),東証1部,サービス業,,0
2246,6545,(株)インターネットインフィニティー,マザーズ,サービス業,,0
2247,6546,フルテック(株),東証1部,サービス業,,0
2248,6547,(株)グリーンズ,東証1部,サービス業,,0
2249,6548,(株)旅工房,マザーズ,サービス業,,0
2250,6549,ディーエムソリューションズ(株),東証JQS,サービス業,,0
2251,6550,Ｆｒｉｎｇｅ８１(株),マザーズ,サービス業,,0
2252,6551,(株)ツナググループ・ホールディングス,東証1部,サービス業,,0
2253,6552,(株)ＧａｍｅＷｉｔｈ,東証1部,サービス業,,0
2254,6553,ソウルドアウト(株),東証1部,サービス業,,0
2255,6554,(株)エスユーエス,マザーズ,サービス業,,0
2256,6555,(株)ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,東証1部,サービス業,,0
2257,6556,ウェルビー(株),マザーズ,サービス業,,0
2258,6557,(株)ｇｌｏｂａｌ　ｂｒｉｄｇｅ　ＨＯＬＤＩＮＧＳ,マザーズ,サービス業,,0
2259,6558,クックビズ(株),マザーズ,サービス業,,0
2260,6560,(株)エル・ティー・エス,マザーズ,サービス業,,0
2261,6561,(株)ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,マザーズ,サービス業,,0
2262,6562,(株)ジーニー,マザーズ,サービス業,,0
2263,6563,(株)みらいワークス,マザーズ,サービス業,,0
2264,6564,(株)ミダック,東証1部,サービス業,,0
2265,6565,ＡＢホテル(株),東証JQS,サービス業,,0
2266,6566,(株)要興業,東証2部,サービス業,,0
2267,6567,(株)ＳＥＲＩＯホールディングス,マザーズ,サービス業,,0
2268,6568,神戸天然物化学(株),マザーズ,サービス業,,0
2269,6569,日総工産(株),東証1部,サービス業,,0
2270,6570,(株)共和コーポレーション,東証2部,サービス業,,0
2271,6571,キュービーネットホールディングス(株),東証1部,サービス業,,0
2272,6572,ＲＰＡホールディングス(株),東証1部,サービス業,,0
2273,6573,アジャイルメディア・ネットワーク(株),マザーズ,サービス業,,0
2274,6574,(株)コンヴァノ,マザーズ,サービス業,,0
2275,6575,ヒューマン・アソシエイツ・ホールディングス(株),マザーズ,サービス業,,0
2276,6577,(株)ベストワンドットコム,マザーズ,サービス業,,0
2277,6578,(株)エヌリンクス,東証2部,サービス業,,0
2278,6579,ログリー(株),マザーズ,サービス業,,0
2279,6580,(株)ライトアップ,マザーズ,サービス業,,0
2280,6584,三桜工業(株),東証1部,輸送用機器,,0
2281,6586,(株)マキタ,東証1部,機械,,0
2282,6588,東芝テック(株),東証1部,電気機器,,0
2283,6590,芝浦メカトロニクス(株),東証1部,電気機器,,0
2284,6591,西芝電機(株),東証2部,電気機器,,0
2285,6592,マブチモーター(株),東証1部,電気機器,,0
2286,6594,日本電産(株),東証1部,電気機器,,0
2287,6597,ＨＰＣシステムズ(株),マザーズ,電気機器,,0
2288,6615,ユー・エム・シー・エレクトロニクス(株),東証1部,電気機器,,0
2289,6616,トレックス・セミコンダクター(株),東証1部,電気機器,,0
2290,6617,(株)東光高岳,東証1部,電気機器,,0
2291,6618,(株)大泉製作所,マザーズ,電気機器,,0
2292,6619,ダブル・スコープ(株),東証1部,電気機器,,0
2293,6620,宮越ホールディングス(株),東証1部,電気機器,,0
2294,6622,(株)ダイヘン,東証1部,電気機器,,0
2296,6625,ＪＡＬＣＯホールディングス(株),東証JQS,不動産業,,0
2297,6626,ＳＥＭＩＴＥＣ(株),東証JQS,電気機器,,0
2298,6627,(株)テラプローブ,マザーズ,電気機器,,0
2299,6628,オンキヨー(株),東証JQS,電気機器,,0
2300,6629,テクノホライゾン・ホールディングス(株),東証JQS,電気機器,,0
2301,6630,ヤーマン(株),東証1部,電気機器,,0
2302,6632,(株)ＪＶＣケンウッド,東証1部,電気機器,,0
2303,6633,(株)Ｃ＆Ｇシステムズ,東証2部,電気機器,,0
2304,6634,(株)ネクスグループ,東証JQS,電気機器,,0
2305,6635,(株)大日光・エンジニアリング,東証JQS,電気機器,,0
2306,6637,寺崎電気産業(株),東証JQS,電気機器,,0
2307,6638,(株)ミマキエンジニアリング,東証1部,電気機器,,0
2308,6639,(株)コンテック,東証2部,電気機器,,0
2309,6640,第一精工(株),東証1部,電気機器,,0
2310,6641,日新電機(株),東証1部,電気機器,,0
2311,6643,(株)戸上電機製作所,東証2部,電気機器,,0
2312,6644,大崎電気工業(株),東証1部,電気機器,,0
2313,6645,オムロン(株),東証1部,電気機器,1.0,0
2314,6647,森尾電機(株),東証2部,電気機器,,0
2315,6648,(株)かわでん,東証JQS,電気機器,,0
2316,6651,日東工業(株),東証1部,電気機器,,0
2317,6652,ＩＤＥＣ(株),東証1部,電気機器,,0
2318,6653,(株)正興電機製作所,東証1部,電気機器,,0
2319,6654,不二電機工業(株),東証1部,電気機器,,0
2321,6656,インスペック(株),東証2部,電気機器,,0
2322,6658,シライ電子工業(株),東証JQS,電気機器,,0
2323,6659,(株)メディアリンクス,東証JQS,電気機器,,0
2324,6662,(株)ユビテック,東証JQS,電気機器,,0
2325,6663,太洋工業(株),東証JQS,電気機器,,0
2326,6664,(株)オプトエレクトロニクス,東証JQS,電気機器,,0
2327,6666,リバーエレテック(株),東証JQS,電気機器,,0
2328,6668,(株)アドテック　プラズマ　テクノロジー,東証2部,電気機器,,0
2329,6670,(株)ＭＣＪ,東証2部,電気機器,,0
2330,6674,(株)ジーエス・ユアサ　コーポレーション,東証1部,電気機器,1.0,0
2331,6675,サクサホールディングス(株),東証1部,電気機器,,0
2332,6676,(株)メルコホールディングス,東証1部,電気機器,,0
2333,6677,(株)エスケーエレクトロニクス,東証JQS,電気機器,,0
2334,6678,(株)テクノメディカ,東証1部,電気機器,,0
2335,6694,(株)ズーム,東証JQS,電気機器,,0
2336,6696,(株)トランザス,マザーズ,電気機器,,0
2337,6697,テックポイント,マザーズ,電気機器,,0
2338,6698,ヴィスコ・テクノロジーズ(株),東証2部,電気機器,,0
2339,6699,ダイヤモンドエレクトリックホールディングス(株),東証1部,電気機器,,0
2340,6701,ＮＥＣ,東証1部,電気機器,1.0,0
2341,6702,富士通(株),東証1部,電気機器,1.0,0
2342,6703,ＯＫＩ,東証1部,電気機器,1.0,0
2343,6704,岩崎通信機(株),東証1部,電気機器,,0
2344,6706,電気興業(株),東証1部,電気機器,,0
2345,6707,サンケン電気(株),東証1部,電気機器,,0
2346,6709,明星電気(株),東証2部,電気機器,,0
2347,6715,(株)ナカヨ,東証1部,電気機器,,0
2348,6718,アイホン(株),東証1部,電気機器,,0
2349,6721,ウインテスト(株),東証2部,電気機器,,0
2350,6722,(株)エイアンドティー,東証JQS,電気機器,,0
2351,6723,ルネサスエレクトロニクス(株),東証1部,電気機器,,0
2352,6724,セイコーエプソン(株),東証1部,電気機器,1.0,0
2353,6727,(株)ワコム,東証1部,電気機器,,0
2354,6728,(株)アルバック,東証1部,電気機器,,0
2355,6730,(株)アクセル,東証1部,電気機器,,0
2356,6731,(株)ピクセラ,東証2部,電気機器,,0
2357,6734,(株)ニューテック,東証JQS,電気機器,,0
2358,6736,サン電子(株),東証JQS,電気機器,,0
2359,6737,ＥＩＺＯ(株),東証1部,電気機器,,0
2360,6740,(株)ジャパンディスプレイ,東証1部,電気機器,,0
2361,6741,日本信号(株),東証1部,電気機器,,0
2362,6742,(株)京三製作所,東証1部,電気機器,,0
2363,6743,大同信号(株),東証2部,電気機器,,0
2364,6744,能美防災(株),東証1部,電気機器,,0
2365,6745,ホーチキ(株),東証1部,電気機器,,0
2366,6748,星和電機(株),東証1部,電気機器,,0
2367,6750,エレコム(株),東証1部,電気機器,,0
2368,6752,パナソニック(株),東証1部,電気機器,1.0,0
2369,6753,シャープ(株),東証1部,電気機器,,0
2370,6754,アンリツ(株),東証1部,電気機器,,0
2371,6755,(株)富士通ゼネラル,東証1部,電気機器,,0
2372,6757,(株)ＯＳＧコーポレーション,東証JQS,電気機器,,0
2373,6758,ソニー(株),東証1部,電気機器,1.0,0
2374,6762,ＴＤＫ(株),東証1部,電気機器,1.0,0
2375,6763,帝国通信工業(株),東証1部,電気機器,,0
2376,6768,(株)タムラ製作所,東証1部,電気機器,,0
2377,6769,ザインエレクトロニクス(株),東証JQS,電気機器,,0
2378,6770,アルプスアルパイン(株),東証1部,電気機器,1.0,0
2379,6771,池上通信機(株),東証1部,電気機器,,0
2380,6772,東京コスモス電機(株),東証2部,電気機器,,0
2381,6775,(株)ＴＢグループ,東証2部,電気機器,,0
2382,6776,天昇電気工業(株),東証2部,化学,,0
2383,6777,ｓａｎｔｅｃ(株),東証JQS,電気機器,,0
2384,6778,(株)アルチザネットワークス,東証2部,電気機器,,0
2385,6779,日本電波工業(株),東証1部,電気機器,,0
2386,6785,(株)鈴木,東証1部,電気機器,,0
2387,6786,(株)ＲＶＨ,東証2部,サービス業,,0
2388,6787,(株)メイコー,東証JQS,電気機器,,0
2389,6788,(株)日本トリム,東証1部,電気機器,,0
2390,6789,ローランド　ディー．ジー．(株),東証1部,電気機器,,0
2391,6794,フォスター電機(株),東証1部,電気機器,,0
2393,6798,ＳＭＫ(株),東証1部,電気機器,,0
2394,6800,(株)ヨコオ,東証1部,電気機器,,0
2395,6803,ティアック(株),東証1部,電気機器,,0
2396,6804,ホシデン(株),東証1部,電気機器,,0
2397,6806,ヒロセ電機(株),東証1部,電気機器,,0
2398,6807,日本航空電子工業(株),東証1部,電気機器,,0
2399,6809,ＴＯＡ(株),東証1部,電気機器,,0
2400,6810,マクセルホールディングス(株),東証1部,電気機器,,0
2401,6814,古野電気(株),東証1部,電気機器,,0
2402,6815,ユニデンホールディングス(株),東証1部,電気機器,,0
2403,6817,スミダコーポレーション(株),東証1部,電気機器,,0
2404,6819,伊豆シャボテンリゾート(株),東証JQS,サービス業,,0
2405,6820,アイコム(株),東証1部,電気機器,,0
2406,6822,大井電気(株),東証JQS,電気機器,,0
2407,6823,リオン(株),東証1部,電気機器,,0
2408,6824,新コスモス電機(株),東証JQS,電気機器,,0
2409,6826,本多通信工業(株),東証1部,電気機器,,0
2410,6832,アオイ電子(株),東証2部,電気機器,,0
2411,6834,(株)精工技研,東証JQS,電気機器,,0
2412,6835,アライドテレシスホールディングス(株),東証2部,電気機器,,0
2413,6836,ぷらっとホーム(株),東証2部,電気機器,,0
